地区コード(16進),線区コード(16進),駅順コード(16進),会社名,線区名,駅名
0,4,5e,東日本旅客鉄道,信越本,越後広田
0,4,5f,東日本旅客鉄道,信越本,長鳥
0,4,60,東日本旅客鉄道,信越本,塚山
0,4,62,東日本旅客鉄道,信越本,越後岩塚
0,4,63,東日本旅客鉄道,信越本,来迎寺
0,4,64,東日本旅客鉄道,信越本,前川
0,4,65,東日本旅客鉄道,信越本,宮内
0,4,67,東日本旅客鉄道,信越本,長岡
0,4,68,東日本旅客鉄道,信越本,北長岡
0,4,69,東日本旅客鉄道,信越本,押切
0,4,6a,東日本旅客鉄道,信越本,見附
0,4,6c,東日本旅客鉄道,信越本,帯織
0,4,6d,東日本旅客鉄道,信越本,東光寺
0,4,6e,東日本旅客鉄道,信越本,三条
0,4,6f,東日本旅客鉄道,信越本,東三条
0,4,70,東日本旅客鉄道,信越本,燕三条
0,4,71,東日本旅客鉄道,信越本,保内
0,4,72,東日本旅客鉄道,信越本,加茂
0,4,73,東日本旅客鉄道,信越本,羽生田
0,4,74,東日本旅客鉄道,信越本,田上
0,4,76,東日本旅客鉄道,信越本,矢代田
0,4,77,東日本旅客鉄道,信越本,古津
0,4,78,東日本旅客鉄道,信越本,新津
0,4,79,東日本旅客鉄道,信越本,さつき野
0,4,7a,東日本旅客鉄道,信越本,荻川
0,4,7b,東日本旅客鉄道,信越本,亀田
0,4,7c,東日本旅客鉄道,信越本,越後石山
0,4,7d,東日本旅客鉄道,信越本,新潟
0,5,1,東日本旅客鉄道,常磐,上野
0,5,2,東日本旅客鉄道,常磐,日暮里
0,5,3,東日本旅客鉄道,常磐,三河島
0,5,4,東日本旅客鉄道,常磐,南千住
0,5,6,東日本旅客鉄道,常磐,北千住
0,5,7,東日本旅客鉄道,常磐,綾瀬
0,5,8,東日本旅客鉄道,常磐,亀有
0,5,9,東日本旅客鉄道,常磐,金町
0,5,b,東日本旅客鉄道,常磐,松戸
0,5,c,東日本旅客鉄道,常磐,北松戸
0,5,d,東日本旅客鉄道,常磐,馬橋
0,5,e,東日本旅客鉄道,常磐,新松戸
0,5,10,東日本旅客鉄道,常磐,北小金
0,5,11,東日本旅客鉄道,常磐,南柏
0,5,12,東日本旅客鉄道,常磐,柏
0,5,13,東日本旅客鉄道,常磐,北柏
0,5,15,東日本旅客鉄道,常磐,我孫子
0,5,16,東日本旅客鉄道,常磐,天王台
0,5,18,東日本旅客鉄道,常磐,取手
0,5,1a,東日本旅客鉄道,常磐,藤代
0,5,1b,東日本旅客鉄道,常磐,佐貫
0,5,1d,東日本旅客鉄道,常磐,牛久
0,5,1e,東日本旅客鉄道,常磐,ひたち野うしく
0,5,1f,東日本旅客鉄道,常磐,荒川沖
0,5,21,東日本旅客鉄道,常磐,土浦
0,5,23,東日本旅客鉄道,常磐,神立
0,5,25,東日本旅客鉄道,常磐,高浜
0,5,26,東日本旅客鉄道,常磐,石岡
0,5,28,東日本旅客鉄道,常磐,羽鳥
0,5,2a,東日本旅客鉄道,常磐,岩間
0,5,2c,東日本旅客鉄道,常磐,友部
0,5,2d,東日本旅客鉄道,常磐,内原
0,5,2f,東日本旅客鉄道,常磐,赤塚
0,5,30,東日本旅客鉄道,常磐,偕楽園
0,5,31,東日本旅客鉄道,常磐,水戸
0,5,33,東日本旅客鉄道,常磐,勝田
0,5,34,東日本旅客鉄道,常磐,佐和
0,5,35,東日本旅客鉄道,常磐,東海
0,5,36,東日本旅客鉄道,常磐,大甕
0,5,38,東日本旅客鉄道,常磐,常陸多賀
0,5,39,東日本旅客鉄道,常磐,日立
0,5,3a,東日本旅客鉄道,常磐,小木津
0,5,3b,東日本旅客鉄道,常磐,十王
0,5,3d,東日本旅客鉄道,常磐,高萩
0,5,3e,東日本旅客鉄道,常磐,南中郷
0,5,3f,東日本旅客鉄道,常磐,磯原
0,5,40,東日本旅客鉄道,常磐,大津港
0,5,42,東日本旅客鉄道,常磐,勿来
0,5,43,東日本旅客鉄道,常磐,植田
0,5,44,東日本旅客鉄道,常磐,泉
0,5,45,東日本旅客鉄道,常磐,湯本
0,5,47,東日本旅客鉄道,常磐,内郷
0,5,48,東日本旅客鉄道,常磐,いわき
0,5,4a,東日本旅客鉄道,常磐,草野
0,5,4f,東日本旅客鉄道,常磐,広野
0,5,52,東日本旅客鉄道,常磐,竜田
0,5,5a,東日本旅客鉄道,常磐,浪江
0,5,5f,東日本旅客鉄道,常磐,原ノ町
0,5,61,東日本旅客鉄道,常磐,鹿島
0,5,63,東日本旅客鉄道,常磐,日立木
0,5,64,東日本旅客鉄道,常磐,相馬
0,5,65,東日本旅客鉄道,常磐,駒ヶ嶺
0,5,66,東日本旅客鉄道,常磐,新地
0,5,68,東日本旅客鉄道,常磐,坂元
0,5,69,東日本旅客鉄道,常磐,山下
0,5,6a,東日本旅客鉄道,常磐,浜吉田
0,5,6b,東日本旅客鉄道,常磐,亘理
0,5,6c,東日本旅客鉄道,常磐,逢隈
0,6,1,九州旅客鉄道,鹿児島本,門司港
0,6,2,九州旅客鉄道,鹿児島本,小森江
0,6,3,九州旅客鉄道,鹿児島本,門司
0,6,6,九州旅客鉄道,鹿児島本,小倉
0,6,7,九州旅客鉄道,鹿児島本,西小倉
0,6,9,九州旅客鉄道,鹿児島本,九州工大前
0,6,a,九州旅客鉄道,鹿児島本,戸畑
0,6,b,九州旅客鉄道,鹿児島本,枝光
0,6,c,九州旅客鉄道,鹿児島本,スペースワールド
0,6,d,九州旅客鉄道,鹿児島本,八幡
0,6,e,九州旅客鉄道,鹿児島本,黒崎
0,6,10,九州旅客鉄道,鹿児島本,陣原
0,6,11,九州旅客鉄道,鹿児島本,折尾
0,6,12,九州旅客鉄道,鹿児島本,水巻
0,6,13,九州旅客鉄道,鹿児島本,遠賀川
0,6,15,九州旅客鉄道,鹿児島本,海老津
0,6,17,九州旅客鉄道,鹿児島本,教育大前
0,6,18,九州旅客鉄道,鹿児島本,赤間
0,6,19,九州旅客鉄道,鹿児島本,東郷
0,6,1a,九州旅客鉄道,鹿児島本,東福間
0,6,1c,九州旅客鉄道,鹿児島本,福間
0,6,1d,九州旅客鉄道,鹿児島本,千鳥
0,6,1e,九州旅客鉄道,鹿児島本,古賀
0,6,1f,九州旅客鉄道,鹿児島本,ししぶ
0,6,20,九州旅客鉄道,鹿児島本,新宮中央
0,6,21,九州旅客鉄道,鹿児島本,福工大前
0,6,22,九州旅客鉄道,鹿児島本,九産大前
0,6,23,九州旅客鉄道,鹿児島本,香椎
0,6,24,九州旅客鉄道,鹿児島本,千早
0,6,25,九州旅客鉄道,鹿児島本,箱崎
0,6,26,九州旅客鉄道,鹿児島本,吉塚
0,6,27,九州旅客鉄道,鹿児島本,博多
0,6,28,九州旅客鉄道,鹿児島本,竹下
0,6,29,九州旅客鉄道,鹿児島本,笹原
0,6,2a,九州旅客鉄道,鹿児島本,南福岡
0,6,2b,九州旅客鉄道,鹿児島本,春日
0,6,2c,九州旅客鉄道,鹿児島本,大野城
0,6,2d,九州旅客鉄道,鹿児島本,水城
0,6,2e,九州旅客鉄道,鹿児島本,都府楼南
0,6,2f,九州旅客鉄道,鹿児島本,二日市
0,6,2f,九州旅客鉄道,鹿児島本,都府楼南
0,6,30,九州旅客鉄道,鹿児島本,二日市
0,6,30,九州旅客鉄道,鹿児島本,天拝山
0,6,31,九州旅客鉄道,鹿児島本,天拝山
0,6,32,九州旅客鉄道,鹿児島本,原田
0,6,33,九州旅客鉄道,鹿児島本,けやき台
0,6,34,九州旅客鉄道,鹿児島本,基山
0,6,35,九州旅客鉄道,鹿児島本,弥生が丘
0,6,36,九州旅客鉄道,鹿児島本,田代
0,6,37,九州旅客鉄道,鹿児島本,鳥栖
0,6,39,九州旅客鉄道,鹿児島本,肥前旭
0,6,3b,九州旅客鉄道,鹿児島本,久留米
0,6,3d,九州旅客鉄道,鹿児島本,荒木
0,6,3f,九州旅客鉄道,鹿児島本,西牟田
0,6,41,九州旅客鉄道,鹿児島本,羽犬塚
0,6,43,九州旅客鉄道,鹿児島本,船小屋
0,6,45,九州旅客鉄道,鹿児島本,瀬高
0,6,47,九州旅客鉄道,鹿児島本,南瀬高
0,6,49,九州旅客鉄道,鹿児島本,渡瀬
0,6,4a,九州旅客鉄道,鹿児島本,吉野
0,6,4b,九州旅客鉄道,鹿児島本,銀水
0,6,4d,九州旅客鉄道,鹿児島本,大牟田
0,6,4f,九州旅客鉄道,鹿児島本,荒尾
0,6,55,九州旅客鉄道,鹿児島本,大野下
0,6,57,九州旅客鉄道,鹿児島本,玉名
0,6,62,九州旅客鉄道,鹿児島本,崇城大学前
0,6,63,九州旅客鉄道,鹿児島本,上熊本
0,6,65,九州旅客鉄道,鹿児島本,熊本
0,6,67,九州旅客鉄道,鹿児島本,川尻
0,6,68,九州旅客鉄道,鹿児島本,宇土
0,6,6c,九州旅客鉄道,鹿児島本,小川
0,6,71,九州旅客鉄道,鹿児島本,新八代
0,6,72,九州旅客鉄道,鹿児島本,八代
0,6,91,九州旅客鉄道,鹿児島本,川内
0,6,92,九州旅客鉄道,鹿児島本,隈之城
0,6,96,九州旅客鉄道,鹿児島本,串木野
0,6,9d,九州旅客鉄道,鹿児島本,伊集院
0,6,9f,九州旅客鉄道,鹿児島本,薩摩松元
0,6,a0,九州旅客鉄道,鹿児島本,上伊集院
0,6,a1,九州旅客鉄道,鹿児島本,広木
0,6,a2,九州旅客鉄道,鹿児島本,鹿児島中央
0,6,a4,九州旅客鉄道,鹿児島本,鹿児島
0,7,3,九州旅客鉄道,日豊本,南小倉
0,7,4,九州旅客鉄道,日豊本,城野
0,7,5,九州旅客鉄道,日豊本,安部山公園
0,7,7,九州旅客鉄道,日豊本,下曽根
0,7,9,九州旅客鉄道,日豊本,朽網
0,7,b,九州旅客鉄道,日豊本,苅田
0,7,d,九州旅客鉄道,日豊本,小波瀬西工大前
0,7,e,九州旅客鉄道,日豊本,行橋
0,7,f,九州旅客鉄道,日豊本,南行橋
0,7,11,九州旅客鉄道,日豊本,新田原
0,7,13,九州旅客鉄道,日豊本,築城
0,7,15,九州旅客鉄道,日豊本,椎田
0,7,17,九州旅客鉄道,日豊本,豊前松江
0,7,19,九州旅客鉄道,日豊本,宇島
0,7,1a,九州旅客鉄道,日豊本,三毛門
0,7,1b,九州旅客鉄道,日豊本,吉富
0,7,1c,九州旅客鉄道,日豊本,中津
0,7,28,九州旅客鉄道,日豊本,中津
0,7,28,九州旅客鉄道,日豊本,宇佐
0,7,2a,九州旅客鉄道,日豊本,西屋敷
0,7,38,九州旅客鉄道,日豊本,亀川
0,7,3b,九州旅客鉄道,日豊本,別府
0,7,3e,九州旅客鉄道,日豊本,西大分
0,7,3f,九州旅客鉄道,日豊本,大分
0,7,46,九州旅客鉄道,日豊本,坂ノ市
0,7,47,九州旅客鉄道,日豊本,幸崎
0,7,59,九州旅客鉄道,日豊本,高鍋
0,7,61,九州旅客鉄道,日豊本,延岡
0,7,67,九州旅客鉄道,日豊本,日向市
0,7,6b,九州旅客鉄道,日豊本,美々津
0,7,6e,九州旅客鉄道,日豊本,都農
0,7,6f,九州旅客鉄道,日豊本,川南
0,7,70,九州旅客鉄道,日豊本,高鍋
0,7,7a,九州旅客鉄道,日豊本,宮崎
0,7,7b,九州旅客鉄道,日豊本,南宮崎
0,7,7c,九州旅客鉄道,日豊本,加納
0,7,7d,九州旅客鉄道,日豊本,清武
0,7,86,九州旅客鉄道,日豊本,都城
0,7,90,九州旅客鉄道,日豊本,国分
0,7,91,九州旅客鉄道,日豊本,隼人
0,7,97,九州旅客鉄道,日豊本,重富
0,7,99,九州旅客鉄道,日豊本,竜ケ水
0,9,2,西日本旅客鉄道,北陸本,坂田
0,9,3,西日本旅客鉄道,北陸本,田村
0,9,4,西日本旅客鉄道,北陸本,長浜
0,9,6,西日本旅客鉄道,北陸本,虎姫
0,9,7,西日本旅客鉄道,北陸本,河毛
0,9,8,西日本旅客鉄道,北陸本,高月
0,9,9,西日本旅客鉄道,北陸本,木ノ本
0,9,b,西日本旅客鉄道,北陸本,余呉
0,9,c,西日本旅客鉄道,北陸本,近江塩津
0,9,d,西日本旅客鉄道,北陸本,新疋田
0,9,f,西日本旅客鉄道,北陸本,敦賀
0,9,16,西日本旅客鉄道,北陸本,武生
0,9,17,西日本旅客鉄道,北陸本,鯖江
0,9,1c,西日本旅客鉄道,北陸本,福井
0,9,21,西日本旅客鉄道,北陸本,芦原温泉
0,9,26,西日本旅客鉄道,北陸本,加賀温泉
0,9,33,西日本旅客鉄道,北陸本,松任
0,9,37,西日本旅客鉄道,北陸本,金沢
0,9,3b,西日本旅客鉄道,北陸本,津幡
0,9,3c,西日本旅客鉄道,北陸本,倶利伽羅
0,9,3d,西日本旅客鉄道,北陸本,石動
0,9,3e,西日本旅客鉄道,北陸本,福岡
0,9,42,西日本旅客鉄道,北陸本,高岡
0,9,43,西日本旅客鉄道,北陸本,越中大門
0,9,44,西日本旅客鉄道,北陸本,小杉
0,9,48,西日本旅客鉄道,北陸本,富山
0,9,4f,西日本旅客鉄道,北陸本,魚津
0,9,50,西日本旅客鉄道,北陸本,黒部
0,9,5c,西日本旅客鉄道,北陸本,糸魚川
0,a,2,西日本旅客鉄道,山陽本,兵庫
0,a,3,西日本旅客鉄道,山陽本,新長田
0,a,4,西日本旅客鉄道,山陽本,鷹取
0,a,5,西日本旅客鉄道,山陽本,須磨海浜公園
0,a,7,西日本旅客鉄道,山陽本,須磨
0,a,8,西日本旅客鉄道,山陽本,塩屋
0,a,9,西日本旅客鉄道,山陽本,垂水
0,a,a,西日本旅客鉄道,山陽本,舞子
0,a,c,西日本旅客鉄道,山陽本,朝霧
0,a,d,西日本旅客鉄道,山陽本,明石
0,a,10,西日本旅客鉄道,山陽本,西明石
0,a,11,西日本旅客鉄道,山陽本,大久保
0,a,13,西日本旅客鉄道,山陽本,魚住
0,a,15,西日本旅客鉄道,山陽本,土山
0,a,17,西日本旅客鉄道,山陽本,東加古川
0,a,19,西日本旅客鉄道,山陽本,加古川
0,a,1b,西日本旅客鉄道,山陽本,宝殿
0,a,1d,西日本旅客鉄道,山陽本,曽根
0,a,1e,西日本旅客鉄道,山陽本,ひめじ別所
0,a,1f,西日本旅客鉄道,山陽本,御着
0,a,21,西日本旅客鉄道,山陽本,姫路
0,a,23,西日本旅客鉄道,山陽本,英賀保
0,a,24,西日本旅客鉄道,山陽本,はりま勝原
0,a,25,西日本旅客鉄道,山陽本,網干
0,a,27,西日本旅客鉄道,山陽本,竜野
0,a,28,西日本旅客鉄道,山陽本,相生
0,a,2a,西日本旅客鉄道,山陽本,有年
0,a,2b,西日本旅客鉄道,山陽本,上郡
0,a,2d,西日本旅客鉄道,山陽本,三石
0,a,2e,西日本旅客鉄道,山陽本,吉永
0,a,2f,西日本旅客鉄道,山陽本,和気
0,a,30,西日本旅客鉄道,山陽本,熊山
0,a,32,西日本旅客鉄道,山陽本,万富
0,a,34,西日本旅客鉄道,山陽本,瀬戸
0,a,35,西日本旅客鉄道,山陽本,上道
0,a,36,西日本旅客鉄道,山陽本,東岡山
0,a,37,西日本旅客鉄道,山陽本,高島
0,a,38,西日本旅客鉄道,山陽本,西川原
0,a,39,西日本旅客鉄道,山陽本,岡山
0,a,3a,西日本旅客鉄道,山陽本,北長瀬
0,a,3b,西日本旅客鉄道,山陽本,庭瀬
0,a,3c,西日本旅客鉄道,山陽本,中庄
0,a,3e,西日本旅客鉄道,山陽本,倉敷
0,a,3f,西日本旅客鉄道,山陽本,西阿知
0,a,41,西日本旅客鉄道,山陽本,新倉敷
0,a,43,西日本旅客鉄道,山陽本,金光
0,a,44,西日本旅客鉄道,山陽本,鴨方
0,a,45,西日本旅客鉄道,山陽本,里庄
0,a,47,西日本旅客鉄道,山陽本,笠岡
0,a,48,西日本旅客鉄道,山陽本,大門
0,a,49,西日本旅客鉄道,山陽本,東福山
0,a,4a,西日本旅客鉄道,山陽本,福山
0,a,4c,西日本旅客鉄道,山陽本,備後赤坂
0,a,4d,西日本旅客鉄道,山陽本,松永
0,a,4e,西日本旅客鉄道,山陽本,東尾道
0,a,4f,西日本旅客鉄道,山陽本,尾道
0,a,51,西日本旅客鉄道,山陽本,糸崎
0,a,53,西日本旅客鉄道,山陽本,三原
0,a,56,西日本旅客鉄道,山陽本,本郷
0,a,58,西日本旅客鉄道,山陽本,河内
0,a,59,西日本旅客鉄道,山陽本,入野
0,a,5b,西日本旅客鉄道,山陽本,白市
0,a,5c,西日本旅客鉄道,山陽本,西高屋
0,a,5d,西日本旅客鉄道,山陽本,西条
0,a,5f,西日本旅客鉄道,山陽本,八本松
0,a,60,西日本旅客鉄道,山陽本,瀬野
0,a,61,西日本旅客鉄道,山陽本,中野東
0,a,62,西日本旅客鉄道,山陽本,安芸中野
0,a,64,西日本旅客鉄道,山陽本,海田市
0,a,65,西日本旅客鉄道,山陽本,向洋
0,a,66,西日本旅客鉄道,山陽本,天神川
0,a,67,西日本旅客鉄道,山陽本,広島
0,a,68,西日本旅客鉄道,山陽本,横川
0,a,69,西日本旅客鉄道,山陽本,西広島
0,a,6b,西日本旅客鉄道,山陽本,新井口
0,a,6c,西日本旅客鉄道,山陽本,五日市
0,a,6e,西日本旅客鉄道,山陽本,廿日市
0,a,6f,西日本旅客鉄道,山陽本,宮内串戸
0,a,70,西日本旅客鉄道,山陽本,阿品
0,a,71,西日本旅客鉄道,山陽本,宮島口
0,a,72,西日本旅客鉄道,山陽本,前空
0,a,74,西日本旅客鉄道,山陽本,大野浦
0,a,76,西日本旅客鉄道,山陽本,玖波
0,a,78,西日本旅客鉄道,山陽本,大竹
0,a,79,西日本旅客鉄道,山陽本,和木
0,a,7a,西日本旅客鉄道,山陽本,岩国
0,a,7c,西日本旅客鉄道,山陽本,南岩国
0,a,85,西日本旅客鉄道,山陽本,柳井港
0,a,86,西日本旅客鉄道,山陽本,柳井
0,a,8e,西日本旅客鉄道,山陽本,下松
0,a,8f,西日本旅客鉄道,山陽本,櫛ヶ浜
0,a,91,西日本旅客鉄道,山陽本,徳山
0,a,9b,西日本旅客鉄道,山陽本,新山口
0,a,9c,西日本旅客鉄道,山陽本,嘉川
0,a,9d,西日本旅客鉄道,山陽本,本由良
0,a,9e,西日本旅客鉄道,山陽本,厚東
0,a,a1,西日本旅客鉄道,山陽本,小野田
0,a,a2,西日本旅客鉄道,山陽本,厚狭
0,a,a7,西日本旅客鉄道,山陽本,長府
0,a,aa,西日本旅客鉄道,山陽本,新下関
0,a,ac,西日本旅客鉄道,山陽本,幡生
0,a,ae,西日本旅客鉄道,山陽本,下関
0,b,3,西日本旅客鉄道,山陰本,丹波口
0,b,4,西日本旅客鉄道,山陰本,二条
0,b,6,西日本旅客鉄道,山陰本,円町
0,b,7,西日本旅客鉄道,山陰本,花園
0,b,8,西日本旅客鉄道,山陰本,太秦
0,b,9,西日本旅客鉄道,山陰本,嵯峨嵐山
0,b,b,西日本旅客鉄道,山陰本,保津峡
0,b,d,西日本旅客鉄道,山陰本,馬堀
0,b,e,西日本旅客鉄道,山陰本,亀岡
0,b,f,西日本旅客鉄道,山陰本,並河
0,b,10,西日本旅客鉄道,山陰本,千代川
0,b,12,西日本旅客鉄道,山陰本,八木
0,b,13,西日本旅客鉄道,山陰本,吉富
0,b,14,西日本旅客鉄道,山陰本,園部
0,b,22,西日本旅客鉄道,山陰本,綾部
0,b,23,西日本旅客鉄道,山陰本,高津
0,b,24,西日本旅客鉄道,山陰本,石原
0,b,26,西日本旅客鉄道,山陰本,福知山
0,b,2a,西日本旅客鉄道,山陰本,下夜久野
0,b,2b,西日本旅客鉄道,山陰本,上夜久野
0,b,2c,西日本旅客鉄道,山陰本,梁瀬
0,b,2d,西日本旅客鉄道,山陰本,和田山
0,b,31,西日本旅客鉄道,山陰本,江原
0,b,34,西日本旅客鉄道,山陰本,豊岡
0,b,35,西日本旅客鉄道,山陰本,玄武洞
0,b,36,西日本旅客鉄道,山陰本,城崎温泉
0,b,3c,西日本旅客鉄道,山陰本,鎧
0,b,3d,西日本旅客鉄道,山陰本,餘部
0,b,40,西日本旅客鉄道,山陰本,浜坂
0,b,48,西日本旅客鉄道,山陰本,鳥取
0,b,52,西日本旅客鉄道,山陰本,倉吉
0,b,61,西日本旅客鉄道,山陰本,伯耆大山
0,b,62,西日本旅客鉄道,山陰本,東山公園
0,b,63,西日本旅客鉄道,山陰本,米子
0,b,65,西日本旅客鉄道,山陰本,安来
0,b,66,西日本旅客鉄道,山陰本,荒島
0,b,67,西日本旅客鉄道,山陰本,揖屋
0,b,68,西日本旅客鉄道,山陰本,東松江
0,b,69,西日本旅客鉄道,山陰本,松江
0,b,6a,西日本旅客鉄道,山陰本,乃木
0,b,6b,西日本旅客鉄道,山陰本,玉造温泉
0,b,6c,西日本旅客鉄道,山陰本,来待
0,b,6d,西日本旅客鉄道,山陰本,宍道
0,b,6e,西日本旅客鉄道,山陰本,荘原
0,b,6f,西日本旅客鉄道,山陰本,直江
0,b,70,西日本旅客鉄道,山陰本,出雲市
0,b,71,西日本旅客鉄道,山陰本,西出雲
0,b,72,西日本旅客鉄道,山陰本,出雲神西
0,b,73,西日本旅客鉄道,山陰本,江南
0,b,74,西日本旅客鉄道,山陰本,小田
0,b,75,西日本旅客鉄道,山陰本,田儀
0,b,ac,西日本旅客鉄道,山陰本,長門市
0,b,c3,西日本旅客鉄道,山陰本,安岡
0,c,1,西日本旅客鉄道,大阪環状,大阪
0,c,2,西日本旅客鉄道,大阪環状,天満
0,c,3,西日本旅客鉄道,大阪環状,桜ノ宮
0,c,4,西日本旅客鉄道,大阪環状,京橋
0,c,5,西日本旅客鉄道,大阪環状,大阪城公園
0,c,6,西日本旅客鉄道,大阪環状,森ノ宮
0,c,7,西日本旅客鉄道,大阪環状,玉造
0,c,8,西日本旅客鉄道,大阪環状,鶴橋
0,c,9,西日本旅客鉄道,大阪環状,桃谷
0,c,b,西日本旅客鉄道,大阪環状,寺田町
0,c,c,西日本旅客鉄道,大阪環状,天王寺
0,c,11,西日本旅客鉄道,紀勢本,長居
0,c,17,西日本旅客鉄道,紀勢本,三国ヶ丘
0,c,18,西日本旅客鉄道,紀勢本,百舌鳥
